SS Tiwary,CH Gayle,1
CH Gayle,SS Tiwary,0
SS Tiwary,V Kohli,0
V Kohli,SS Tiwary,11
AB de Villiers,SS Tiwary,12
SS Tiwary,AB de Villiers,5
AUK Pathan,AB de Villiers,7
AB de Villiers,AUK Pathan,2
AB de Villiers,M Kaif,14
M Kaif,AB de Villiers,15
AB de Villiers,KB Arun Karthik,6
KB Arun Karthik,AB de Villiers,6
AB de Villiers,JJ van der Wath,0
JJ van der Wath,AB de Villiers,1
JJ van der Wath,A Mithun,3
A Mithun,JJ van der Wath,3
A Mithun,CK Langeveldt,7
CK Langeveldt,A Mithun,1
CK Langeveldt,S Aravind,7
S Aravind,CK Langeveldt,11
