AM Rahane,UT Yadav,2
RA Tripathi,UT Yadav,13
AM Rahane,CR Woakes,13
RA Tripathi,CR Woakes,7
AM Rahane,SP Narine,4
RA Tripathi,SP Narine,15
AM Rahane,C de Grandhomme,5
RA Tripathi,C de Grandhomme,2
AM Rahane,PP Chawla,16
RA Tripathi,PP Chawla,1
SPD Smith,PP Chawla,6
SPD Smith,C de Grandhomme,7
AM Rahane,Kuldeep Yadav,6
SPD Smith,Kuldeep Yadav,14
SPD Smith,SP Narine,12
MS Dhoni,SP Narine,2
MS Dhoni,PP Chawla,13
MS Dhoni,Kuldeep Yadav,8
MK Tiwary,Kuldeep Yadav,1
DT Christian,Kuldeep Yadav,2
SPD Smith,CR Woakes,4
DT Christian,CR Woakes,13
SPD Smith,UT Yadav,8
DT Christian,UT Yadav,1
